Timestamp,Total CPU %,Process Name,PID,Process CPU %,Memory %
2025-02-23 12:19:36,94.7,Windsurf Helper (Renderer),79651,17.7,1.5272140502929688
2025-02-23 12:19:36,94.7,Google Drive,89006,17.4,0.35576820373535156
2025-02-23 12:19:36,94.7,ControlCenter,685,17.3,0.17838478088378906
2025-02-23 12:19:36,94.7,Electron,97556,15.5,0.6289482116699219
2025-02-23 12:19:38,92.1,WindowManager,568,33.6,0.1544475555419922
2025-02-23 12:19:38,92.1,iTerm2,673,30.7,1.1497020721435547
2025-02-23 12:19:38,92.1,ClearVPN,3522,25.4,0.7046222686767578
2025-02-23 12:19:38,92.1,Arc,629,24.9,2.116250991821289
2025-02-23 12:19:38,92.1,Windsurf Helper (Renderer),79651,24.1,1.5798568725585938
2025-02-23 12:19:38,92.1,Windsurf Helper (GPU),97575,22.1,0.3304004669189453
2025-02-23 12:19:38,92.1,Google Drive,89006,17.6,0.3558635711669922
2025-02-23 12:19:38,92.1,ControlCenter,685,17.3,0.17838478088378906
2025-02-23 12:19:38,92.1,iStat Menus Menubar,3411,16.6,0.232696533203125
2025-02-23 12:19:38,92.1,Electron,97556,14.6,0.6291389465332031
2025-02-23 12:19:40,95.0,WindowManager,568,31.8,0.1544475555419922
2025-02-23 12:19:40,95.0,iTerm2,673,31.7,1.1542797088623047
2025-02-23 12:19:40,95.0,ClearVPN,3522,28.5,0.7055759429931641
2025-02-23 12:19:40,95.0,Arc,629,25.0,2.115964889526367
2025-02-23 12:19:40,95.0,Windsurf Helper (GPU),97575,20.3,0.3304004669189453
2025-02-23 12:19:40,95.0,Google Drive,89006,18.0,0.3558158874511719
2025-02-23 12:19:40,95.0,ControlCenter,685,17.5,0.17838478088378906
2025-02-23 12:19:40,95.0,Electron,97556,15.2,0.6296634674072266
2025-02-23 12:19:40,95.0,iStat Menus Menubar,3411,14.5,0.23317337036132812
2025-02-23 12:19:40,95.0,Windsurf Helper (Renderer),79651,13.0,1.5806198120117188
2025-02-23 12:19:43,96.9,python3.12,27929,32.9,0.21772384643554688
2025-02-23 12:19:43,96.9,iTerm2,673,31.9,1.1585235595703125
2025-02-23 12:19:43,96.9,WindowManager,568,29.8,0.15435218811035156
2025-02-23 12:19:43,96.9,ClearVPN,3522,27.1,0.7070541381835938
2025-02-23 12:19:43,96.9,Arc,629,25.6,2.1160125732421875
2025-02-23 12:19:43,96.9,Windsurf Helper (GPU),97575,20.9,0.33054351806640625
2025-02-23 12:19:43,96.9,Google Drive,89006,17.8,0.3558635711669922
2025-02-23 12:19:43,96.9,ControlCenter,685,17.0,0.17838478088378906
2025-02-23 12:19:43,96.9,Windsurf Helper (Renderer),79651,15.2,1.5804290771484375
2025-02-23 12:19:43,96.9,iStat Menus Menubar,3411,13.9,0.2331256866455078
2025-02-23 12:20:55,84.9,Google Drive,89006,46.9,0.3581523895263672
2025-02-23 12:20:55,84.9,ClearVPN,3522,12.4,0.7044792175292969
2025-02-23 12:20:55,84.9,Beeper Helper (Renderer),95820,11.6,1.2290477752685547
2025-02-23 12:20:55,84.9,Arc,629,8.6,2.1521568298339844
2025-02-23 12:20:55,84.9,Windsurf Helper (Renderer),79651,6.9,1.5707969665527344
2025-02-23 12:20:55,84.9,Arc Helper (Renderer),31106,5.3,0.9416103363037109
2025-02-23 12:20:55,84.9,TV,665,4.9,0.4177093505859375
2025-02-23 12:20:55,84.9,Windsurf Helper (GPU),97575,4.4,0.3265380859375
2025-02-23 12:20:55,84.9,iTerm2,673,4.0,0.9748458862304688
2025-02-23 12:20:55,84.9,Arc Helper (Renderer),97358,4.0,1.541757583618164
2025-02-23 12:20:57,89.0,Arc,629,31.0,2.152681350708008
2025-02-23 12:20:57,89.0,iTerm2,673,29.5,0.9721755981445312
2025-02-23 12:20:57,89.0,WindowManager,568,27.8,0.15931129455566406
2025-02-23 12:20:57,89.0,ClearVPN,3522,25.0,0.7061004638671875
2025-02-23 12:20:57,89.0,Windsurf Helper (GPU),97575,14.7,0.3256797790527344
2025-02-23 12:20:57,89.0,Google Drive,89006,14.4,0.35834312438964844
2025-02-23 12:20:57,89.0,ControlCenter,685,13.4,0.17991065979003906
2025-02-23 12:20:57,89.0,Vivid,3521,10.4,0.12073516845703125
2025-02-23 12:20:57,89.0,WhatsApp,62404,10.4,0.6289482116699219
2025-02-23 12:20:57,89.0,Messages,569,10.3,0.38590431213378906
2025-02-23 12:21:21,87.2,Google Drive,89006,43.4,0.35839080810546875
2025-02-23 12:21:21,87.2,Arc,629,22.9,2.19573974609375
2025-02-23 12:21:21,87.2,Arc Helper (GPU),836,13.0,0.44159889221191406
2025-02-23 12:21:21,87.2,ClearVPN,3522,11.6,0.7061004638671875
2025-02-23 12:21:21,87.2,Beeper Helper (Renderer),95820,11.2,1.2285709381103516
2025-02-23 12:21:21,87.2,Arc Helper (Renderer),97358,8.7,1.6652107238769531
2025-02-23 12:21:21,87.2,TV,665,8.1,0.4177093505859375
2025-02-23 12:21:21,87.2,iTerm2,673,4.7,0.9718418121337891
2025-02-23 12:21:21,87.2,Preview,660,4.6,0.5219936370849609
2025-02-23 12:21:21,87.2,Sip,3645,4.5,0.13022422790527344
2025-02-23 12:21:24,83.6,WindowManager,568,30.6,0.15888214111328125
2025-02-23 12:21:24,83.6,Arc,629,27.0,2.1959304809570312
2025-02-23 12:21:24,83.6,iTerm2,673,25.0,0.9860515594482422
2025-02-23 12:21:24,83.6,ClearVPN,3522,24.3,0.7070064544677734
2025-02-23 12:21:24,83.6,iStat Menus Menubar,3411,19.0,0.2327442169189453
2025-02-23 12:21:24,83.6,ControlCenter,685,16.1,0.17843246459960938
2025-02-23 12:21:24,83.6,Google Drive,89006,15.5,0.35843849182128906
2025-02-23 12:21:24,83.6,Windsurf Helper (GPU),97575,13.9,0.32558441162109375
2025-02-23 12:21:24,83.6,Messages,569,10.6,0.3859519958496094
2025-02-23 12:21:24,83.6,WhatsApp,62404,10.6,0.6289958953857422
2025-02-23 12:21:26,85.2,WindowManager,568,30.0,0.16031265258789062
2025-02-23 12:21:26,85.2,Arc,629,28.2,2.1962642669677734
2025-02-23 12:21:26,85.2,iTerm2,673,25.5,0.9944438934326172
2025-02-23 12:21:26,85.2,ClearVPN,3522,24.5,0.7077693939208984
2025-02-23 12:21:26,85.2,iStat Menus Menubar,3411,19.9,0.23283958435058594
2025-02-23 12:21:26,85.2,Google Drive,89006,16.5,0.3582477569580078
2025-02-23 12:21:26,85.2,Windsurf Helper (GPU),97575,14.3,0.32029151916503906
2025-02-23 12:21:26,85.2,ControlCenter,685,14.2,0.17843246459960938
2025-02-23 12:21:26,85.2,Raycast,3447,13.6,0.49686431884765625
2025-02-23 12:21:26,85.2,Messages,569,10.4,0.3859519958496094
2025-02-23 12:21:36,84.0,Google Drive,89006,44.5,0.35796165466308594
2025-02-23 12:21:36,84.0,ClearVPN,3522,13.7,0.708770751953125
2025-02-23 12:21:36,84.0,Arc Helper (Renderer),97358,13.7,1.7237663269042969
2025-02-23 12:21:36,84.0,Beeper Helper (Renderer),95820,11.5,1.2448310852050781
2025-02-23 12:21:36,84.0,Arc,629,9.5,2.176332473754883
2025-02-23 12:21:36,84.0,Raycast,3447,7.8,0.5337238311767578
2025-02-23 12:21:36,84.0,WindowManager,568,7.7,0.15935897827148438
2025-02-23 12:21:36,84.0,iTerm2,673,7.6,0.9674072265625
2025-02-23 12:21:36,84.0,Arc Helper (GPU),836,6.9,0.44341087341308594
2025-02-23 12:21:36,84.0,Arc Helper (Renderer),31106,5.0,0.9424686431884766
2025-02-23 12:21:38,84.8,WindowManager,568,33.3,0.15935897827148438
2025-02-23 12:21:38,84.8,Arc,629,29.9,2.181100845336914
2025-02-23 12:21:38,84.8,ClearVPN,3522,28.6,0.7098674774169922
2025-02-23 12:21:38,84.8,iTerm2,673,28.1,0.9891986846923828
2025-02-23 12:21:38,84.8,Windsurf Helper (Renderer),97581,18.3,0.87127685546875
2025-02-23 12:21:38,84.8,Windsurf Helper (GPU),97575,17.0,0.31890869140625
2025-02-23 12:21:38,84.8,Google Drive,89006,16.1,0.35800933837890625
2025-02-23 12:21:38,84.8,iStat Menus Menubar,3411,15.5,0.23255348205566406
2025-02-23 12:21:38,84.8,ControlCenter,685,14.4,0.17843246459960938
2025-02-23 12:21:38,84.8,Messages,569,11.4,0.38604736328125
2025-02-23 12:21:40,94.1,WindowManager,568,33.2,0.16074180603027344
2025-02-23 12:21:40,94.1,iTerm2,673,30.5,0.9844779968261719
2025-02-23 12:21:40,94.1,ClearVPN,3522,28.7,0.7114887237548828
2025-02-23 12:21:40,94.1,Arc,629,28.2,2.1823883056640625
2025-02-23 12:21:40,94.1,Windsurf Helper (Renderer),79651,23.8,1.5477180480957031
2025-02-23 12:21:40,94.1,Google Drive,89006,16.0,0.35800933837890625
2025-02-23 12:21:40,94.1,ControlCenter,685,15.6,0.17843246459960938
2025-02-23 12:21:40,94.1,iStat Menus Menubar,3411,15.4,0.23279190063476562
2025-02-23 12:21:40,94.1,Windsurf Helper (GPU),97575,15.0,0.31890869140625
2025-02-23 12:21:40,94.1,Raycast,3447,12.2,0.5323886871337891
2025-02-23 12:21:42,93.5,WindowManager,568,31.8,0.16074180603027344
2025-02-23 12:21:42,93.5,Arc,629,29.9,2.1813392639160156
2025-02-23 12:21:42,93.5,Arc Helper (Renderer),97358,27.0,1.7574310302734375
2025-02-23 12:21:42,93.5,iTerm2,673,26.7,1.0001182556152344
2025-02-23 12:21:42,93.5,ClearVPN,3522,24.4,0.7124900817871094
2025-02-23 12:21:42,93.5,ControlCenter,685,16.4,0.17843246459960938
2025-02-23 12:21:42,93.5,Google Drive,89006,16.2,0.35805702209472656
2025-02-23 12:21:42,93.5,Windsurf Helper (GPU),97575,15.6,0.31867027282714844
2025-02-23 12:21:42,93.5,iStat Menus Menubar,3411,14.9,0.2326488494873047
2025-02-23 12:21:42,93.5,Messages,569,11.4,0.38623809814453125
2025-02-23 12:21:56,89.7,Google Drive,89006,38.8,0.3581523895263672
2025-02-23 12:21:56,89.7,ClearVPN,3522,15.9,0.7166862487792969
2025-02-23 12:21:56,89.7,Arc,629,14.9,2.186727523803711
2025-02-23 12:21:56,89.7,iTerm2,673,13.6,0.9565830230712891
2025-02-23 12:21:56,89.7,WindowManager,568,11.7,0.1605987548828125
2025-02-23 12:21:56,89.7,Beeper Helper (Renderer),95820,10.6,1.2292861938476562
2025-02-23 12:21:56,89.7,Arc Helper (GPU),836,6.8,0.44836997985839844
2025-02-23 12:21:56,89.7,ControlCenter,685,6.5,0.17862319946289062
2025-02-23 12:21:56,89.7,Arc Helper (Renderer),97358,6.5,1.8108844757080078
2025-02-23 12:21:56,89.7,iStat Menus Menubar,3411,6.2,0.2475261688232422
2025-02-23 12:21:58,92.2,WindowManager,568,35.3,0.16198158264160156
2025-02-23 12:21:58,92.2,iTerm2,673,28.9,0.9649753570556641
2025-02-23 12:21:58,92.2,Arc,629,27.8,2.1858692169189453
2025-02-23 12:21:58,92.2,ClearVPN,3522,25.8,0.7175445556640625
2025-02-23 12:21:58,92.2,Windsurf Helper (GPU),97575,17.9,0.3190040588378906
2025-02-23 12:21:58,92.2,Google Drive,89006,16.7,0.35805702209472656
2025-02-23 12:21:58,92.2,iStat Menus Menubar,3411,15.7,0.24785995483398438
2025-02-23 12:21:58,92.2,ControlCenter,685,15.6,0.17862319946289062
2025-02-23 12:21:58,92.2,Vivid,3521,11.7,0.11997222900390625
2025-02-23 12:21:58,92.2,Messages,569,11.0,0.38623809814453125
2025-02-23 12:22:13,88.7,Google Drive,89006,39.6,0.35805702209472656
2025-02-23 12:22:13,88.7,Arc,629,19.3,2.1857261657714844
2025-02-23 12:22:13,88.7,ClearVPN,3522,13.7,0.7166385650634766
2025-02-23 12:22:13,88.7,Arc Helper (Renderer),97358,11.1,1.8237590789794922
2025-02-23 12:22:13,88.7,Beeper Helper (Renderer),95820,11.0,1.2284278869628906
2025-02-23 12:22:13,88.7,iTerm2,673,8.6,0.9637832641601562
2025-02-23 12:22:13,88.7,Arc Helper (GPU),836,8.4,0.49381256103515625
2025-02-23 12:22:13,88.7,WindowManager,568,7.8,0.16112327575683594
2025-02-23 12:22:13,88.7,TV,665,7.4,0.4180431365966797
2025-02-23 12:22:13,88.7,Windsurf Helper (Renderer),79651,6.0,1.4363288879394531
2025-02-23 12:22:15,88.7,Arc,629,31.2,2.185821533203125
2025-02-23 12:22:15,88.7,WindowManager,568,29.4,0.16274452209472656
2025-02-23 12:22:15,88.7,iTerm2,673,26.3,0.9734153747558594
2025-02-23 12:22:15,88.7,ClearVPN,3522,24.9,0.7174968719482422
2025-02-23 12:22:15,88.7,Windsurf Helper (GPU),97575,20.9,0.3172874450683594
2025-02-23 12:22:15,88.7,iStat Menus Menubar,3411,18.0,0.2476215362548828
2025-02-23 12:22:15,88.7,ControlCenter,685,16.6,0.17881393432617188
2025-02-23 12:22:15,88.7,Google Drive,89006,16.6,0.35800933837890625
2025-02-23 12:22:15,88.7,Beeper Helper (Renderer),95820,16.3,1.228952407836914
2025-02-23 12:22:15,88.7,Electron,97556,15.0,0.5854129791259766
2025-02-23 12:23:23,91.1,Google Drive,89006,47.9,0.3578662872314453
2025-02-23 12:23:23,91.1,Arc Helper (Renderer),97358,13.3,2.028036117553711
2025-02-23 12:23:23,91.1,ClearVPN,3522,12.8,0.7223129272460938
2025-02-23 12:23:23,91.1,Beeper Helper (Renderer),95820,12.7,1.244354248046875
2025-02-23 12:23:23,91.1,Windsurf Helper (Renderer),79651,9.4,1.4433860778808594
2025-02-23 12:23:23,91.1,Arc Helper (GPU),836,7.7,0.49576759338378906
2025-02-23 12:23:23,91.1,Windsurf Helper (GPU),97575,6.2,0.3368854522705078
2025-02-23 12:23:23,91.1,Arc Helper (Renderer),31106,5.9,0.9417057037353516
2025-02-23 12:23:23,91.1,iTerm2,673,4.4,0.9215831756591797
2025-02-23 12:23:23,91.1,Electron,97556,4.4,0.5864143371582031
2025-02-23 12:25:54,92.5,Google Drive,89006,46.7,0.3571033477783203
2025-02-23 12:25:54,92.5,Beeper Helper (Renderer),95820,13.5,1.2652873992919922
2025-02-23 12:25:54,92.5,language_server_macos_arm,79779,12.9,2.2025108337402344
2025-02-23 12:25:54,92.5,ClearVPN,3522,12.2,0.7151603698730469
2025-02-23 12:25:54,92.5,Windsurf Helper (Renderer),79651,9.4,1.4310836791992188
2025-02-23 12:25:54,92.5,Arc Helper (Renderer),97358,9.2,2.1746158599853516
2025-02-23 12:25:54,92.5,Arc Helper (GPU),836,7.9,0.4742622375488281
2025-02-23 12:25:54,92.5,Arc,629,7.7,2.2092342376708984
2025-02-23 12:25:54,92.5,Arc Helper (Renderer),31106,5.6,0.9435653686523438
2025-02-23 12:25:54,92.5,Windsurf Helper (GPU),97575,5.6,0.33059120178222656
2025-02-23 12:25:56,96.9,language_server_macos_arm,79779,48.2,2.2171974182128906
2025-02-23 12:25:56,96.9,WindowManager,568,32.1,0.1468181610107422
2025-02-23 12:25:56,96.9,Windsurf Helper (Renderer),79651,28.0,1.4317989349365234
2025-02-23 12:25:56,96.9,ClearVPN,3522,27.0,0.7163047790527344
2025-02-23 12:25:56,96.9,iTerm2,673,24.5,0.8406162261962891
2025-02-23 12:25:56,96.9,Arc,629,24.2,2.2092342376708984
2025-02-23 12:25:56,96.9,Windsurf Helper (GPU),97575,19.6,0.3306865692138672
2025-02-23 12:25:56,96.9,ControlCenter,685,16.9,0.17681121826171875
2025-02-23 12:25:56,96.9,Google Drive,89006,16.8,0.3571510314941406
2025-02-23 12:25:56,96.9,Windsurf Helper (Renderer),97580,16.4,0.6364822387695312
2025-02-23 12:26:04,90.0,Google Drive,89006,41.1,0.3570556640625
2025-02-23 12:26:04,90.0,language_server_macos_arm,79779,22.7,2.228832244873047
2025-02-23 12:26:04,90.0,Windsurf Helper (Renderer),79651,14.9,1.4332294464111328
2025-02-23 12:26:04,90.0,ClearVPN,3522,13.5,0.7171154022216797
2025-02-23 12:26:04,90.0,Beeper Helper (Renderer),95820,10.7,1.3875484466552734
2025-02-23 12:26:04,90.0,iTerm2,673,9.4,0.8617877960205078
2025-02-23 12:26:04,90.0,Windsurf Helper (GPU),97575,9.4,0.3308296203613281
2025-02-23 12:26:04,90.0,WindowManager,568,8.8,0.14791488647460938
2025-02-23 12:26:04,90.0,Arc,629,8.6,2.2088050842285156
2025-02-23 12:26:04,90.0,Electron,97556,7.8,0.5979061126708984
2025-02-23 12:26:06,91.3,language_server_macos_arm,79779,35.3,2.2290706634521484
2025-02-23 12:26:06,91.3,WindowManager,568,34.2,0.1483440399169922
2025-02-23 12:26:06,91.3,Arc,629,30.0,2.208852767944336
2025-02-23 12:26:06,91.3,ClearVPN,3522,29.8,0.7770061492919922
2025-02-23 12:26:06,91.3,iTerm2,673,26.6,0.8883476257324219
2025-02-23 12:26:06,91.3,Windsurf Helper (GPU),97575,18.9,0.3376007080078125
2025-02-23 12:26:06,91.3,Google Drive,89006,17.1,0.3570556640625
2025-02-23 12:26:06,91.3,Windsurf Helper (Renderer),79651,16.9,1.4372825622558594
2025-02-23 12:26:06,91.3,ControlCenter,685,16.7,0.1769542694091797
2025-02-23 12:26:06,91.3,iStat Menus Menubar,3411,13.1,0.2480030059814453
2025-02-23 12:26:08,92.5,WindowManager,568,30.5,0.14820098876953125
2025-02-23 12:26:08,92.5,iTerm2,673,27.7,0.9000301361083984
2025-02-23 12:26:08,92.5,Windsurf Helper (Renderer),79651,24.4,1.4388561248779297
2025-02-23 12:26:08,92.5,ClearVPN,3522,23.5,0.7779121398925781
2025-02-23 12:26:08,92.5,Arc,629,23.1,2.208852767944336
2025-02-23 12:26:08,92.5,language_server_macos_arm,79779,20.3,2.2308349609375
2025-02-23 12:26:08,92.5,Windsurf Helper (GPU),97575,17.7,0.33473968505859375
2025-02-23 12:26:08,92.5,iStat Menus Menubar,3411,17.2,0.24809837341308594
2025-02-23 12:26:08,92.5,ControlCenter,685,16.0,0.17685890197753906
2025-02-23 12:26:08,92.5,Google Drive,89006,16.0,0.3571510314941406
2025-02-23 12:26:11,81.6,Windsurf Helper (Renderer),79651,45.3,1.4403343200683594
2025-02-23 12:26:11,81.6,language_server_macos_arm,79779,31.1,2.23846435546875
2025-02-23 12:26:11,81.6,Windsurf Helper (GPU),97575,27.0,0.33326148986816406
2025-02-23 12:26:11,81.6,WindowManager,568,26.6,0.14829635620117188
2025-02-23 12:26:11,81.6,Arc,629,25.3,2.2090911865234375
2025-02-23 12:26:11,81.6,iTerm2,673,23.7,0.9179592132568359
2025-02-23 12:26:11,81.6,ClearVPN,3522,22.4,0.7785797119140625
2025-02-23 12:26:11,81.6,Google Drive,89006,20.9,0.3571033477783203
2025-02-23 12:26:11,81.6,Electron,97556,14.2,0.6013870239257812
2025-02-23 12:26:11,81.6,ControlCenter,685,13.6,0.17685890197753906
2025-02-23 12:26:17,97.2,Google Drive,89006,35.5,0.35724639892578125
2025-02-23 12:26:17,97.2,Windsurf Helper (Renderer),79651,27.5,1.4954090118408203
2025-02-23 12:26:17,97.2,Windsurf Helper (GPU),97575,17.0,0.3353118896484375
2025-02-23 12:26:17,97.2,language_server_macos_arm,79779,14.6,2.249622344970703
2025-02-23 12:26:17,97.2,ClearVPN,3522,13.9,0.77972412109375
2025-02-23 12:26:17,97.2,Arc Helper (Renderer),97358,13.4,2.2179126739501953
2025-02-23 12:26:17,97.2,iTerm2,673,10.7,0.9374618530273438
2025-02-23 12:26:17,97.2,Beeper Helper (Renderer),95820,10.3,1.2670516967773438
2025-02-23 12:26:17,97.2,Electron,97556,9.5,0.6041526794433594
2025-02-23 12:26:17,97.2,WindowManager,568,8.1,0.1488208770751953
2025-02-23 12:26:19,91.7,WindowManager,568,31.6,0.14891624450683594
2025-02-23 12:26:19,91.7,iTerm2,673,29.9,0.9499549865722656
2025-02-23 12:26:19,91.7,language_server_macos_arm,79779,28.5,2.260446548461914
2025-02-23 12:26:19,91.7,ClearVPN,3522,26.6,0.7811069488525391
2025-02-23 12:26:19,91.7,Arc,629,24.0,2.2094249725341797
2025-02-23 12:26:19,91.7,Windsurf Helper (GPU),97575,20.0,0.3353118896484375
2025-02-23 12:26:19,91.7,Google Drive,89006,16.3,0.35729408264160156
2025-02-23 12:26:19,91.7,ControlCenter,685,15.6,0.17685890197753906
2025-02-23 12:26:19,91.7,iStat Menus Menubar,3411,15.5,0.2518653869628906
2025-02-23 12:26:19,91.7,Electron,97556,13.0,0.6048202514648438
2025-02-23 12:26:53,86.9,Google Drive,89006,45.3,0.3581047058105469
2025-02-23 12:26:53,86.9,ClearVPN,3522,13.7,0.7821559906005859
2025-02-23 12:26:53,86.9,Beeper Helper (Renderer),95820,12.3,1.2837409973144531
2025-02-23 12:26:53,86.9,Arc Helper (GPU),836,7.6,0.4565238952636719
2025-02-23 12:26:53,86.9,Arc Helper (Renderer),97358,7.5,2.266216278076172
2025-02-23 12:26:53,86.9,Arc,629,6.0,2.202463150024414
2025-02-23 12:26:53,86.9,Arc Helper (Renderer),31106,5.7,0.943756103515625
2025-02-23 12:26:53,86.9,iTerm2,673,5.2,0.9304523468017578
2025-02-23 12:26:53,86.9,Windsurf Helper (GPU),97575,4.2,0.336456298828125
2025-02-23 12:26:53,86.9,Windsurf Helper (Renderer),79651,3.6,1.4882087707519531
2025-02-23 12:26:55,87.2,WindowManager,568,32.7,0.14848709106445312
2025-02-23 12:26:55,87.2,ClearVPN,3522,26.8,0.7831573486328125
2025-02-23 12:26:55,87.2,iTerm2,673,26.3,0.9475231170654297
2025-02-23 12:26:55,87.2,Arc,629,22.9,2.2024154663085938
2025-02-23 12:26:55,87.2,Windsurf Helper (GPU),97575,19.7,0.336456298828125
2025-02-23 12:26:55,87.2,ControlCenter,685,17.7,0.1766681671142578
2025-02-23 12:26:55,87.2,iStat Menus Menubar,3411,17.4,0.2490997314453125
2025-02-23 12:26:55,87.2,Google Drive,89006,16.4,0.3581047058105469
2025-02-23 12:26:55,87.2,Electron,97556,13.4,0.6161689758300781
2025-02-23 12:26:55,87.2,Messages,569,11.5,0.3856182098388672
2025-02-23 12:26:57,88.6,WindowManager,568,30.7,0.14863014221191406
2025-02-23 12:26:57,88.6,iTerm2,673,26.2,0.9576320648193359
2025-02-23 12:26:57,88.6,ClearVPN,3522,25.3,0.7844448089599609
2025-02-23 12:26:57,88.6,Arc,629,22.8,2.202129364013672
2025-02-23 12:26:57,88.6,Windsurf Helper (GPU),97575,19.3,0.3365516662597656
2025-02-23 12:26:57,88.6,ControlCenter,685,17.4,0.1766681671142578
2025-02-23 12:26:57,88.6,iStat Menus Menubar,3411,17.3,0.24919509887695312
2025-02-23 12:26:57,88.6,Google Drive,89006,16.9,0.3581523895263672
2025-02-23 12:26:57,88.6,Electron,97556,13.4,0.6161689758300781
2025-02-23 12:26:57,88.6,Messages,569,12.2,0.38580894470214844
2025-02-23 12:26:59,87.6,WindowManager,568,30.5,0.14896392822265625
2025-02-23 12:26:59,87.6,iTerm2,673,27.9,0.9824752807617188
2025-02-23 12:26:59,87.6,ClearVPN,3522,26.2,0.7859230041503906
2025-02-23 12:26:59,87.6,Arc,629,24.0,2.202320098876953
2025-02-23 12:26:59,87.6,Windsurf Helper (GPU),97575,18.8,0.3365516662597656
2025-02-23 12:26:59,87.6,ControlCenter,685,16.8,0.17685890197753906
2025-02-23 12:26:59,87.6,iStat Menus Menubar,3411,16.8,0.24957656860351562
2025-02-23 12:26:59,87.6,Google Drive,89006,16.6,0.3582000732421875
2025-02-23 12:26:59,87.6,Electron,97556,12.6,0.6162643432617188
2025-02-23 12:26:59,87.6,Messages,569,11.6,0.3856182098388672
2025-02-23 12:27:01,87.8,WindowManager,568,28.3,0.14801025390625
2025-02-23 12:27:01,87.8,iTerm2,673,28.2,0.9698390960693359
2025-02-23 12:27:01,87.8,ClearVPN,3522,28.0,0.7866382598876953
2025-02-23 12:27:01,87.8,Arc,629,24.8,2.202272415161133
2025-02-23 12:27:01,87.8,Windsurf Helper (GPU),97575,19.2,0.3365039825439453
2025-02-23 12:27:01,87.8,Google Drive,89006,17.8,0.3582477569580078
2025-02-23 12:27:01,87.8,ControlCenter,685,16.7,0.177001953125
2025-02-23 12:27:01,87.8,iStat Menus Menubar,3411,15.1,0.24919509887695312
2025-02-23 12:27:01,87.8,WeatherWidget,1856,14.7,0.1491069793701172
2025-02-23 12:27:01,87.8,Electron,97556,13.8,0.6163120269775391
2025-02-23 12:27:03,91.4,WindowManager,568,32.0,0.1453876495361328
2025-02-23 12:27:03,91.4,iTerm2,673,29.3,0.9309768676757812
2025-02-23 12:27:03,91.4,ClearVPN,3522,26.2,0.7877826690673828
2025-02-23 12:27:03,91.4,Arc,629,25.5,2.2016525268554688
2025-02-23 12:27:03,91.4,Windsurf Helper (GPU),97575,19.8,0.3365516662597656
2025-02-23 12:27:03,91.4,iStat Menus Menubar,3411,17.5,0.2483844757080078
2025-02-23 12:27:03,91.4,Google Drive,89006,16.6,0.3581523895263672
2025-02-23 12:27:03,91.4,ControlCenter,685,16.3,0.177001953125
2025-02-23 12:27:03,91.4,Electron,97556,13.8,0.6162166595458984
2025-02-23 12:27:03,91.4,Messages,569,11.6,0.3856182098388672
2025-02-23 12:27:06,89.4,WindowManager,568,30.8,0.1452922821044922
2025-02-23 12:27:06,89.4,iTerm2,673,26.8,0.9352207183837891
2025-02-23 12:27:06,89.4,Arc,629,25.3,2.200031280517578
2025-02-23 12:27:06,89.4,ClearVPN,3522,25.1,0.7888317108154297
2025-02-23 12:27:06,89.4,Arc Helper (Renderer),97358,24.8,2.280092239379883
2025-02-23 12:27:06,89.4,Windsurf Helper (GPU),97575,19.6,0.3367424011230469
2025-02-23 12:27:06,89.4,python3.12,29168,18.7,0.7105350494384766
2025-02-23 12:27:06,89.4,ControlCenter,685,17.4,0.17685890197753906
2025-02-23 12:27:06,89.4,Google Drive,89006,17.1,0.3581047058105469
2025-02-23 12:27:06,89.4,Electron,97556,14.2,0.6161212921142578
2025-02-23 12:27:08,88.6,WindowManager,568,30.8,0.14600753784179688
2025-02-23 12:27:08,88.6,iTerm2,673,25.3,0.9477615356445312
2025-02-23 12:27:08,88.6,ClearVPN,3522,24.1,0.789642333984375
2025-02-23 12:27:08,88.6,Arc,629,22.6,2.200174331665039
2025-02-23 12:27:08,88.6,Windsurf Helper (GPU),97575,20.5,0.33659934997558594
2025-02-23 12:27:08,88.6,Windsurf Helper (Renderer),97581,20.2,0.9027004241943359
2025-02-23 12:27:08,88.6,ControlCenter,685,17.8,0.17685890197753906
2025-02-23 12:27:08,88.6,iStat Menus Menubar,3411,17.8,0.24862289428710938
2025-02-23 12:27:08,88.6,Google Drive,89006,16.2,0.3581523895263672
2025-02-23 12:27:08,88.6,Electron,97556,14.0,0.6161689758300781
2025-02-23 12:27:10,89.7,Arc,629,30.1,2.202749252319336
2025-02-23 12:27:10,89.7,iTerm2,673,29.4,0.9728908538818359
2025-02-23 12:27:10,89.7,WindowManager,568,28.9,0.14600753784179688
2025-02-23 12:27:10,89.7,ClearVPN,3522,25.1,0.7907867431640625
2025-02-23 12:27:10,89.7,Windsurf Helper (GPU),97575,18.5,0.33631324768066406
2025-02-23 12:27:10,89.7,ControlCenter,685,17.4,0.17690658569335938
2025-02-23 12:27:10,89.7,Google Drive,89006,17.2,0.3582954406738281
2025-02-23 12:27:10,89.7,iStat Menus Menubar,3411,16.9,0.24843215942382812
2025-02-23 12:27:10,89.7,Electron,97556,14.4,0.6162166595458984
2025-02-23 12:27:10,89.7,Messages,569,11.6,0.3857135772705078
2025-02-23 12:27:12,88.5,WindowManager,568,27.6,0.1460552215576172
2025-02-23 12:27:12,88.5,iTerm2,673,26.3,0.9854793548583984
